"Site_ID","Name","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Plant_genus","Plant_species","Out","Notes_pollinators","Pollinator_id","Pollinator_genus","Pollinator_species","subespecie","Pollinator_sex","morphoespecie","Det","Frequency","Pollinator_gen_sp","Plant_gen_sp"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Echium","plantagineum","transect",NA,"no_captured","Macroglossum","stellatarum",NA,NA,NA,NA,3,"Macroglossum stellatarum","Echium plantagineum"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,5,"Apis mellifera","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","transect",NA,"BF108","Dasypoda","argentata",NA,"female",NA,NA,1,"Dasypoda argentata","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","out",NA,"BF588","Anthophora","aestivalis",NA,"female",NA,NA,4,"Anthophora aestivalis","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Eucera","hispaliensis",NA,NA,NA,NA,3,"Eucera hispaliensis","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","transect",NA,"BF131","Dasypoda","cingulata",NA,"female",NA,NA,4,"Dasypoda cingulata","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","out",NA,"BF123","Dasypoda","argentata",NA,"female",NA,NA,1,"Dasypoda argentata","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","out",NA,"no_captured","Dasypoda","sp",NA,NA,NA,NA,1,"Dasypoda sp","Cistus crispus"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,19,"Apis mellifera","Cistus crispus"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Cistus salvifolius"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Cistus","salvifolius","transect",NA,"BF265","Panurgus","dargius",NA,"male",NA,NA,5,"Panurgus dargius","Cistus salvifolius"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Halimium","halimifolium","transect",NA,"BF132","Dasypoda","cingulata",NA,"male",NA,NA,1,"Dasypoda cingulata","Halimium halimifolium"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Cistus","crispus","transect",NA,"BF109","Andrena","nigroaenaea",NA,"female",NA,NA,3,"Andrena nigroaenaea","Cistus crispus"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Andrena","flavipes",NA,NA,NA,NA,3,"Andrena flavipes","Cistus crispus"
"Villamanriquesur","Curro ",28,4,2015,"12:50:00",6,"sun",24,36,"Suave",NA,"Armeria","velutina","transect",NA,"BF110","Dasypoda","cingulata",NA,"male",NA,NA,1,"Dasypoda cingulata","Armeria velutina"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,24,"Apis mellifera","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","out",NA,"BF347","Cerceris","arenaria",NA,"male",NA,NA,2,"Cerceris arenaria","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"BF293","Andrena","hispania",NA,"male",NA,NA,5,"Andrena hispania","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"BF294","Andrena","hispania",NA,"male",NA,NA,2,"Andrena hispania","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"BF229","Panurgus","banksianus",NA,"male",NA,NA,1,"Panurgus banksianus","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"BF676","Eumenes","coarctatus",NA,"female",NA,NA,2,"Eumenes coarctatus","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"BF547","Eucera","collaris",NA,"female",NA,NA,1,"Eucera collaris","Cistus crispus"
"Villamanriqueeste","Curro ",28,4,2015,"15:25:00",5,"sun",28,29,"No",NA,"Cistus","crispus","transect",NA,"BF124","Dasypoda","cingulata",NA,"female",NA,NA,2,"Dasypoda cingulata","Cistus crispus"
"Lasmulas","Curro ",28,4,2015,"17:15:00",6,"sun",30,28,"Moderado",NA,"Echium","plantagineum","transect",NA,"BF321","Andrena","nigroaenaea",NA,"female",NA,NA,2,"Andrena nigroaenaea","Echium plantagineum"
"Lasmulas","Curro ",28,4,2015,"17:15:00",6,"sun",30,28,"Moderado",NA,"Cistus","salvifolius","transect",NA,"no_captured","Heliotaurus","ruficollis",NA,NA,NA,NA,2,"Heliotaurus ruficollis","Cistus salvifolius"
"Lasmulas","Curro ",28,4,2015,"17:15:00",6,"sun",30,28,"Moderado",NA,"Cistus","crispus","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,5,"Apis mellifera","Cistus crispus"
"Lasmulas","Curro ",28,4,2015,"17:15:00",6,"sun",30,28,"Moderado",NA,"Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Lavandula stoechas"
"Lasmulas","Curro ",28,4,2015,"17:15:00",6,"sun",30,28,"Moderado",NA,"Cistus","monspeliensis","transect",NA,"BF514","Mycterus","curculioides",NA,NA,NA,NA,2,"Mycterus curculioides","Cistus monspeliensis"
"Lasmulas","Curro ",28,4,2015,"17:15:00",6,"sun",30,28,"Moderado",NA,"Cistus","monspeliensis","transect",NA,"BF62","Lasioglossum","imminutus",NA,"female",NA,NA,1,"Lasioglossum imminutus","Cistus monspeliensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Cistus","monspeliensis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Cistus monspeliensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Cistus","monspeliensis","transect",NA,"BF284","Andrena","flavipes",NA,"female",NA,NA,2,"Andrena flavipes","Cistus monspeliensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Thapsia","villosa","transect",NA,"BF174","Macrophya","montana",NA,"female",NA,NA,6,"Macrophya montana","Thapsia villosa"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Thapsia","villosa","transect",NA,"BF175","Macrophya","montana",NA,"female",NA,NA,6,"Macrophya montana","Thapsia villosa"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","transect","micrusia","BF358","Usia","morpho1",NA,"female",NA,NA,2,"Usia morpho1","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","transect",NA,"BF637","Heriades","crenulatus",NA,"male",NA,NA,3,"Heriades crenulatus","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Carduus","sp","transect",NA,"BF570","Eucera","collaris",NA,"female",NA,NA,1,"Eucera collaris","Carduus sp"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","out","micrusia","BF370","Usia","morpho1",NA,"female",NA,NA,3,"Usia morpho1","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Thapsia","villosa","transect",NA,"no_captured","Usia","sp",NA,NA,NA,NA,2,"Usia sp","Thapsia villosa"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Thapsia","villosa","transect",NA,"BF292","Andrena","labialis",NA,"male",NA,NA,3,"Andrena labialis","Thapsia villosa"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Thapsia","villosa","transect",NA,"BF366","Usia","morpho2",NA,"female",NA,NA,1,"Usia morpho2","Thapsia villosa"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","transect",NA,"BF625","Rhodanthidium","sticticum",NA,"male",NA,NA,2,"Rhodanthidium sticticum","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Arctotheca","calendula","transect",NA,"no_captured","Lasioglossum","sp",NA,NA,NA,NA,3,"Lasioglossum sp","Arctotheca calendula"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Cistus","monspeliensis","transect",NA,"no_captured","Heliotaurus","ruficollis",NA,NA,NA,NA,2,"Heliotaurus ruficollis","Cistus monspeliensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Cistus","monspeliensis","transect",NA,"BF176","Macrophya","montana",NA,"female",NA,NA,1,"Macrophya montana","Cistus monspeliensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","transect",NA,"BF417","Episyrphus","balteatus",NA,"female",NA,NA,4,"Episyrphus balteatus","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Phlomis","purpurea","transect",NA,"BF650","Vespula","germanica",NA,"worker",NA,NA,1,"Vespula germanica","Phlomis purpurea"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","transect",NA,"PERDIDO","Andrena","ovatula",NA,NA,NA,NA,1,"Andrena ovatula","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Thapsia","villosa","transect",NA,"BF304","Andrena","rhyssonota","flava","male",NA,NA,1,"Andrena rhyssonota","Thapsia villosa"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Convolvulus","arvensis","transect","micrusia","BF365","Usia","morpho1",NA,"female",NA,NA,2,"Usia morpho1","Convolvulus arvensis"
"Niebla","Curro ",29,4,2015,"10:25:00",6,"sun",21,36,"No",NA,"Lavandula","stoechas","transect",NA,"BF575","Eucera","notata",NA,"female",NA,NA,1,"Eucera notata","Lavandula stoechas"
"Bonares","Curro ",29,4,2015,"13:00:00",6,"sun",23,28,"Suave",NA,"Cistus","crispus","transect",NA,"BF627","Anthidium","septemspinosum",NA,"male",NA,NA,4,"Anthidium septemspinosum","Cistus crispus"
"Bonares","Curro ",29,4,2015,"13:00:00",6,"sun",23,28,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,10,"Apis mellifera","Cistus crispus"
"Bonares","Curro ",29,4,2015,"13:00:00",6,"sun",23,28,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Megachile","sp",NA,"female",NA,NA,3,"Megachile sp","Cistus crispus"
"Bonares","Curro ",29,4,2015,"13:00:00",6,"sun",23,28,"Suave",NA,"Thapsia","villosa","transect",NA,"BF166","Colletes","ligatus",NA,"male",NA,NA,3,"Colletes ligatus","Thapsia villosa"
